,site,latitude,longitude,site_area,year_of_origin,site_shape,tree,species,angle,radius,year,has_any_damage,dead,snag,log,dbh,ba,height,crown_height,crown_width,category,site_type
10551,JO101,63.12998611,30.60890556,1600,1844,Circular,62,1,81,1364,2019,FALSE,FALSE,FALSE,FALSE,33.99279335,907.5354318,NA,NA,NA,1,3
63,JO101,63.12998611,30.60890556,1600,1844,Circular,63,2,82,2090,1994,FALSE,FALSE,NA,NA,34.54822716,937.4355399,257,40,NA,1,3
5631,JO101,63.12998611,30.60890556,1600,1844,Circular,63,2,82,2090,2007,FALSE,FALSE,NA,NA,35.99874998,1017.805334,264,79,NA,1,3
10552,JO101,63.12998611,30.60890556,1600,1844,Circular,63,2,82,2090,2019,FALSE,FALSE,FALSE,FALSE,37.84917436,1125.129993,272,84,305,1,3
64,JO101,63.12998611,30.60890556,1600,1844,Circular,64,3,83,1715,1994,TRUE,TRUE,NA,TRUE,23,415.4756284,NA,NA,NA,5,3
5632,JO101,63.12998611,30.60890556,1600,1844,Circular,64,3,83,1715,2007,TRUE,TRUE,TRUE,FALSE,18.2,260.1552876,NA,NA,NA,3,3
10553,JO101,63.12998611,30.60890556,1600,1844,Circular,64,3,83,1715,2019,TRUE,TRUE,FALSE,TRUE,18.2,260.1552876,NA,NA,NA,3,3
65,JO101,63.12998611,30.60890556,1600,1844,Circular,65,3,86,1576,1994,TRUE,TRUE,NA,FALSE,11.79830496,109.3274243,NA,NA,NA,3,3
66,JO101,63.12998611,30.60890556,1600,1844,Circular,66,2,86,1460,1994,TRUE,TRUE,NA,TRUE,25,490.8738521,NA,NA,NA,5,3
5633,JO101,63.12998611,30.60890556,1600,1844,Circular,66,2,86,1460,2007,TRUE,TRUE,FALSE,TRUE,19,283.528737,NA,NA,NA,3,3
10554,JO101,63.12998611,30.60890556,1600,1844,Circular,66,2,86,1460,2019,TRUE,TRUE,FALSE,TRUE,19,283.528737,NA,NA,NA,3,3
67,JO101,63.12998611,30.60890556,1600,1844,Circular,67,2,86,1128,1994,FALSE,FALSE,NA,NA,24.4981632,471.3645617,NA,NA,NA,1,3
5634,JO101,63.12998611,30.60890556,1600,1844,Circular,67,2,86,1128,2007,FALSE,FALSE,NA,NA,25.24757414,500.6442053,NA,NA,NA,1,3
10555,JO101,63.12998611,30.60890556,1600,1844,Circular,67,2,86,1128,2019,TRUE,TRUE,FALSE,TRUE,24.5,471.4352476,NA,NA,NA,3,3
68,JO101,63.12998611,30.60890556,1600,1844,Circular,68,2,91,1662,1994,FALSE,FALSE,NA,NA,6.649812027,34.73030679,NA,NA,NA,1,3
5635,JO101,63.12998611,30.60890556,1600,1844,Circular,68,2,91,1662,2007,TRUE,TRUE,TRUE,FALSE,6.299206299,31.16459912,NA,NA,NA,3,3
10556,JO101,63.12998611,30.60890556,1600,1844,Circular,68,2,91,1662,2019,TRUE,TRUE,FALSE,TRUE,6.299206299,31.16459912,NA,NA,NA,3,3
69,JO101,63.12998611,30.60890556,1600,1844,Circular,69,1,91,2075,1994,FALSE,FALSE,NA,NA,32.93630216,851.9999277,NA,NA,NA,1,3
5636,JO101,63.12998611,30.60890556,1600,1844,Circular,69,1,91,2075,2007,TRUE,FALSE,FALSE,FALSE,33.67862824,890.8378668,275,218,NA,1,3
10557,JO101,63.12998611,30.60890556,1600,1844,Circular,69,1,91,2075,2019,TRUE,FALSE,FALSE,FALSE,34.28541964,923.2276871,293,226,220,1,3
70,JO101,63.12998611,30.60890556,1600,1844,Circular,70,1,93,1747,1994,FALSE,FALSE,NA,NA,27.08505123,576.1680927,275,176,NA,1,3
5637,JO101,63.12998611,30.60890556,1600,1844,Circular,70,1,93,1747,2007,FALSE,FALSE,NA,NA,29.09931271,665.0516028,281,195,NA,1,3
10558,JO101,63.12998611,30.60890556,1600,1844,Circular,70,1,93,1747,2019,FALSE,FALSE,FALSE,FALSE,30.39983553,725.8257127,294,230.5,140,1,3
71,JO101,63.12998611,30.60890556,1600,1844,Circular,71,2,95,1455,1994,FALSE,FALSE,NA,NA,22.5,397.6078202,161,55,NA,1,3
5638,JO101,63.12998611,30.60890556,1600,1844,Circular,71,2,95,1455,2007,FALSE,FALSE,NA,NA,23.64952431,439.2731928,165,62,NA,1,3
10559,JO101,63.12998611,30.60890556,1600,1844,Circular,71,2,95,1455,2019,FALSE,FALSE,FALSE,FALSE,24.59979675,475.2836986,182,91,245,1,3
72,JO101,63.12998611,30.60890556,1600,1844,Circular,72,2,94,385,1994,FALSE,FALSE,NA,NA,7.4,43.00840343,70,50,NA,1,3
5639,JO101,63.12998611,30.60890556,1600,1844,Circular,72,2,94,385,2007,FALSE,FALSE,NA,NA,7.348469228,42.41150082,74,46,NA,1,3
10560,JO101,63.12998611,30.60890556,1600,1844,Circular,72,2,94,385,2019,TRUE,TRUE,FALSE,TRUE,7.6,45.36459792,NA,NA,NA,3,3
73,JO101,63.12998611,30.60890556,1600,1844,Circular,73,5,93,720,1994,TRUE,TRUE,NA,TRUE,11,95.03317777,NA,NA,NA,5,3
5640,JO101,63.12998611,30.60890556,1600,1844,Circular,73,5,93,720,2007,TRUE,TRUE,FALSE,TRUE,8.8,60.82123377,NA,NA,NA,3,3
10561,JO101,63.12998611,30.60890556,1600,1844,Circular,73,5,93,720,2019,TRUE,TRUE,FALSE,TRUE,8.8,60.82123377,NA,NA,NA,3,3
74,JO101,63.12998611,30.60890556,1600,1844,Circular,74,2,96,1224,1994,FALSE,FALSE,NA,NA,16.24623033,207.2979912,NA,NA,NA,1,3
5641,JO101,63.12998611,30.60890556,1600,1844,Circular,74,2,96,1224,2007,FALSE,FALSE,NA,NA,16.69520889,218.9140301,NA,NA,NA,1,3
10562,JO101,63.12998611,30.60890556,1600,1844,Circular,74,2,96,1224,2019,TRUE,TRUE,TRUE,FALSE,16.29877296,208.6410221,NA,NA,NA,3,3
75,JO101,63.12998611,30.60890556,1600,1844,Circular,75,1,98,1244,1994,FALSE,FALSE,NA,NA,31.24996,766.9884304,NA,NA,NA,1,3
5642,JO101,63.12998611,30.60890556,1600,1844,Circular,75,1,98,1244,2007,FALSE,FALSE,NA,NA,32.049961,806.7609934,NA,NA,NA,1,3
10563,JO101,63.12998611,30.60890556,1600,1844,Circular,75,1,98,1244,2019,FALSE,FALSE,FALSE,FALSE,32.94905158,852.6596621,NA,NA,NA,1,3
76,JO101,63.12998611,30.60890556,1600,1844,Circular,76,2,95,1806,1994,FALSE,FALSE,NA,NA,13.24537655,137.7902538,NA,NA,NA,1,3
5643,JO101,63.12998611,30.60890556,1600,1844,Circular,76,2,95,1806,2007,FALSE,FALSE,NA,NA,13.94560863,152.7442348,NA,NA,NA,1,3
10564,JO101,63.12998611,30.60890556,1600,1844,Circular,76,2,95,1806,2019,FALSE,FALSE,FALSE,FALSE,14.69149414,169.5203396,NA,NA,NA,1,3
77,JO101,63.12998611,30.60890556,1600,1844,Circular,77,3,97,1588,1994,TRUE,TRUE,NA,FALSE,11,95.03317777,NA,NA,NA,5,3
78,JO101,63.12998611,30.60890556,1600,1844,Circular,78,2,98,2075,1994,FALSE,FALSE,NA,NA,5.247856705,21.62986542,NA,NA,NA,1,3
5644,JO101,63.12998611,30.60890556,1600,1844,Circular,78,2,98,2075,2007,FALSE,FALSE,NA,NA,5.347896783,22.46238747,NA,NA,NA,1,3
10565,JO101,63.12998611,30.60890556,1600,1844,Circular,78,2,98,2075,2019,TRUE,TRUE,TRUE,FALSE,5.149757276,20.82875929,NA,NA,NA,3,3
79,JO101,63.12998611,30.60890556,1600,1844,Circular,79,1,96,2097,1994,TRUE,TRUE,NA,FALSE,13,132.7322896,NA,NA,NA,5,3
5645,JO101,63.12998611,30.60890556,1600,1844,Circular,79,1,96,2097,2007,TRUE,TRUE,FALSE,TRUE,10.5,86.59014751,NA,NA,NA,3,3
10566,JO101,63.12998611,30.60890556,1600,1844,Circular,79,1,96,2097,2019,TRUE,TRUE,FALSE,TRUE,10.5,86.59014751,NA,NA,NA,3,3
80,JO101,63.12998611,30.60890556,1600,1844,Circular,80,1,100,2082,1994,TRUE,TRUE,NA,FALSE,13,132.7322896,NA,NA,NA,5,3
81,JO101,63.12998611,30.60890556,1600,1844,Circular,81,2,102,1416,1994,FALSE,FALSE,NA,NA,10.09950494,80.11061267,NA,NA,NA,1,3
5646,JO101,63.12998611,30.60890556,1600,1844,Circular,81,2,102,1416,2007,TRUE,FALSE,FALSE,FALSE,10.14889157,80.89601083,NA,NA,NA,1,3
10567,JO101,63.12998611,30.60890556,1600,1844,Circular,81,2,102,1416,2019,FALSE,FALSE,FALSE,FALSE,10.4995238,86.58229353,NA,NA,NA,1,3
82,JO101,63.12998611,30.60890556,1600,1844,Circular,82,1,102,950,1994,TRUE,TRUE,NA,TRUE,24,452.3893421,NA,NA,NA,5,3
5647,JO101,63.12998611,30.60890556,1600,1844,Circular,82,1,102,950,2007,TRUE,TRUE,FALSE,TRUE,20,314.1592654,NA,NA,NA,3,3
10568,JO101,63.12998611,30.60890556,1600,1844,Circular,82,1,102,950,2019,TRUE,TRUE,FALSE,TRUE,20,314.1592654,NA,NA,NA,3,3
83,JO101,63.12998611,30.60890556,1600,1844,Circular,83,2,104,1003,1994,FALSE,FALSE,NA,NA,7.699350622,46.55840313,NA,NA,NA,1,3
5648,JO101,63.12998611,30.60890556,1600,1844,Circular,83,2,104,1003,2007,TRUE,FALSE,FALSE,FALSE,6.648308055,34.71459882,NA,NA,NA,1,3
10569,JO101,63.12998611,30.60890556,1600,1844,Circular,83,2,104,1003,2019,TRUE,TRUE,FALSE,TRUE,6.5,33.1830724,NA,NA,NA,3,3
84,JO101,63.12998611,30.60890556,1600,1844,Circular,84,2,104,1796,1994,FALSE,FALSE,NA,NA,19.04993438,285.0209935,140,41,NA,1,3
5649,JO101,63.12998611,30.60890556,1600,1844,Circular,84,2,104,1796,2007,FALSE,FALSE,NA,NA,20.04943889,315.7143537,146,68,NA,1,3
10570,JO101,63.12998611,30.60890556,1600,1844,Circular,84,2,104,1796,2019,FALSE,FALSE,FALSE,FALSE,20.74993976,338.1610332,156,86,217.5,1,3
85,JO101,63.12998611,30.60890556,1600,1844,Circular,85,3,106,1573,1994,TRUE,TRUE,NA,FALSE,19.44942159,297.1004172,NA,NA,NA,3,3
5650,JO101,63.12998611,30.60890556,1600,1844,Circular,85,3,106,1573,2007,TRUE,TRUE,FALSE,TRUE,21.9,376.6848131,NA,NA,NA,3,3
10571,JO101,63.12998611,30.60890556,1600,1844,Circular,85,3,106,1573,2019,TRUE,TRUE,FALSE,TRUE,21.9,376.6848131,NA,NA,NA,3,3
86,JO101,63.12998611,30.60890556,1600,1844,Circular,86,1,108,1890,1994,FALSE,FALSE,NA,NA,27.2851608,584.7132247,NA,NA,NA,1,3
5651,JO101,63.12998611,30.60890556,1600,1844,Circular,86,1,108,1890,2007,FALSE,FALSE,NA,NA,28.69721241,646.7989495,NA,NA,NA,1,3
10572,JO101,63.12998611,30.60890556,1600,1844,Circular,86,1,108,1890,2019,FALSE,FALSE,FALSE,FALSE,29.49728801,683.367088,NA,NA,NA,1,3
87,JO101,63.12998611,30.60890556,1600,1844,Circular,87,3,109,1625,1994,TRUE,FALSE,NA,FALSE,23.4499467,431.8904501,NA,NA,NA,1,3
5652,JO101,63.12998611,30.60890556,1600,1844,Circular,87,3,109,1625,2007,TRUE,FALSE,FALSE,FALSE,23.49978723,433.7282818,NA,NA,NA,1,3
10573,JO101,63.12998611,30.60890556,1600,1844,Circular,87,3,109,1625,2019,TRUE,FALSE,FALSE,FALSE,23.6991561,441.1188785,NA,NA,NA,1,3
88,JO101,63.12998611,30.60890556,1600,1844,Circular,88,1,107,884,1994,FALSE,FALSE,NA,NA,25.14955268,496.7643383,NA,NA,NA,1,3
5653,JO101,63.12998611,30.60890556,1600,1844,Circular,88,1,107,884,2007,FALSE,TRUE,NA,NA,22.24949438,388.8035068,NA,NA,NA,3,3
10574,JO101,63.12998611,30.60890556,1600,1844,Circular,88,1,107,884,2019,TRUE,TRUE,TRUE,FALSE,22.24949438,388.8035068,NA,NA,NA,3,3
89,JO101,63.12998611,30.60890556,1600,1844,Circular,89,1,111,635,1994,FALSE,FALSE,NA,NA,32.19006058,813.8295769,NA,NA,NA,1,3
5654,JO101,63.12998611,30.60890556,1600,1844,Circular,89,1,111,635,2007,FALSE,FALSE,NA,NA,33.63926277,888.7565617,NA,NA,NA,1,3
10575,JO101,63.12998611,30.60890556,1600,1844,Circular,89,1,111,635,2019,FALSE,FALSE,FALSE,FALSE,35.04397238,964.5317765,NA,NA,NA,1,3
90,JO101,63.12998611,30.60890556,1600,1844,Circular,90,5,115,1590,1994,TRUE,TRUE,NA,FALSE,17,226.9800692,NA,NA,NA,5,3
5655,JO101,63.12998611,30.60890556,1600,1844,Circular,90,5,115,1590,2007,TRUE,TRUE,FALSE,TRUE,15.1,179.0786352,NA,NA,NA,3,3
10576,JO101,63.12998611,30.60890556,1600,1844,Circular,90,5,115,1590,2019,TRUE,TRUE,FALSE,TRUE,15.1,179.0786352,NA,NA,NA,3,3
91,JO101,63.12998611,30.60890556,1600,1844,Circular,91,2,117,2160,1994,FALSE,FALSE,NA,NA,5.649778757,25.06990938,NA,NA,NA,1,3
5656,JO101,63.12998611,30.60890556,1600,1844,Circular,91,2,117,2160,2007,FALSE,FALSE,NA,NA,5.54977477,24.19026343,NA,NA,NA,1,3
10577,JO101,63.12998611,30.60890556,1600,1844,Circular,91,2,117,2160,2019,TRUE,TRUE,TRUE,FALSE,5.4,22.90221044,NA,NA,NA,3,3
92,JO101,63.12998611,30.60890556,1600,1844,Circular,92,3,119,1933,1994,TRUE,FALSE,NA,FALSE,21.29413065,356.1309432,NA,NA,NA,1,3
5657,JO101,63.12998611,30.60890556,1600,1844,Circular,92,3,119,1933,2007,TRUE,FALSE,FALSE,FALSE,22.39642829,393.9557188,NA,NA,NA,1,3
10578,JO101,63.12998611,30.60890556,1600,1844,Circular,92,3,119,1933,2019,TRUE,FALSE,FALSE,FALSE,23.0893915,418.7114689,NA,NA,NA,1,3
93,JO101,63.12998611,30.60890556,1600,1844,Circular,93,1,122,2223,1994,FALSE,FALSE,NA,NA,34.54706934,937.372708,NA,NA,NA,1,3
5658,JO101,63.12998611,30.60890556,1600,1844,Circular,93,1,122,2223,2007,FALSE,FALSE,NA,NA,36.18328343,1028.266837,NA,NA,NA,1,3
10579,JO101,63.12998611,30.60890556,1600,1844,Circular,93,1,122,2223,2019,FALSE,FALSE,FALSE,FALSE,37.11765079,1082.058758,NA,NA,NA,1,3
94,JO101,63.12998611,30.60890556,1600,1844,Circular,94,3,123,1864,1994,TRUE,TRUE,NA,FALSE,12.19836055,116.8672467,NA,NA,NA,3,3
5659,JO101,63.12998611,30.60890556,1600,1844,Circular,94,3,123,1864,2007,TRUE,TRUE,FALSE,TRUE,11.84989451,110.2856101,NA,NA,NA,3,3
10580,JO101,63.12998611,30.60890556,1600,1844,Circular,94,3,123,1864,2019,TRUE,TRUE,FALSE,TRUE,11.84989451,110.2856101,NA,NA,NA,3,3
95,JO101,63.12998611,30.60890556,1600,1844,Circular,95,2,125,1462,1994,FALSE,FALSE,NA,NA,13.14990494,135.8110504,126,50,NA,1,3
5660,JO101,63.12998611,30.60890556,1600,1844,Circular,95,2,125,1462,2007,FALSE,FALSE,NA,NA,14.19964788,158.3598317,130,77,NA,1,3
10581,JO101,63.12998611,30.60890556,1600,1844,Circular,95,2,125,1462,2019,TRUE,TRUE,TRUE,FALSE,12.8,128.6796351,NA,NA,NA,3,3
96,JO101,63.12998611,30.60890556,1600,1844,Circular,96,2,125,613,1994,FALSE,FALSE,NA,NA,14.14991166,157.2524203,NA,NA,NA,1,3
5661,JO101,63.12998611,30.60890556,1600,1844,Circular,96,2,125,613,2007,FALSE,FALSE,NA,NA,14.5,165.1299639,NA,NA,NA,1,3
10582,JO101,63.12998611,30.60890556,1600,1844,Circular,96,2,125,613,2019,FALSE,FALSE,FALSE,FALSE,14.8,172.0336137,NA,NA,NA,1,3
97,JO101,63.12998611,30.60890556,1600,1844,Circular,97,2,128,783,1994,FALSE,FALSE,NA,NA,9.691749068,73.77244949,NA,NA,NA,1,3
5662,JO101,63.12998611,30.60890556,1600,1844,Circular,97,2,128,783,2007,TRUE,FALSE,FALSE,FALSE,9.8,75.42963961,NA,NA,NA,1,3
10583,JO101,63.12998611,30.60890556,1600,1844,Circular,97,2,128,783,2019,FALSE,FALSE,FALSE,FALSE,9.9979998,78.50840041,NA,NA,NA,1,3
98,JO101,63.12998611,30.60890556,1600,1844,Circular,98,2,129,2242,1994,FALSE,FALSE,NA,NA,16.4493161,212.5130351,NA,NA,NA,1,3
5663,JO101,63.12998611,30.60890556,1600,1844,Circular,98,2,129,2242,2007,FALSE,FALSE,NA,NA,16.99882349,226.9486533,NA,NA,NA,1,3
10584,JO101,63.12998611,30.60890556,1600,1844,Circular,98,2,129,2242,2019,FALSE,FALSE,FALSE,FALSE,17.79297614,248.6492045,NA,NA,NA,1,3
99,JO101,63.12998611,30.60890556,1600,1844,Circular,99,1,129,2113,1994,FALSE,FALSE,NA,NA,42.64997069,1428.654967,293,159,NA,1,3
5664,JO101,63.12998611,30.60890556,1600,1844,Circular,99,1,129,2113,2007,FALSE,FALSE,NA,NA,44.54974747,1558.764027,298,198,NA,1,3
10585,JO101,63.12998611,30.60890556,1600,1844,Circular,99,1,129,2113,2019,FALSE,FALSE,FALSE,FALSE,48.7,1862.72097,312,203,287.5,1,3
100,JO101,63.12998611,30.60890556,1600,1844,Circular,100,3,131,860,1994,TRUE,TRUE,NA,FALSE,0,0,NA,NA,NA,3,3
101,JO101,63.12998611,30.60890556,1600,1844,Circular,101,2,131,235,1994,FALSE,FALSE,NA,NA,16.1,203.5830579,NA,NA,NA,1,3
5665,JO101,63.12998611,30.60890556,1600,1844,Circular,101,2,131,235,2007,FALSE,FALSE,NA,NA,16.89970414,224.3097155,NA,NA,NA,1,3
10586,JO101,63.12998611,30.60890556,1600,1844,Circular,101,2,131,235,2019,FALSE,FALSE,FALSE,FALSE,17.89888265,251.6180096,NA,NA,NA,1,3
102,JO101,63.12998611,30.60890556,1600,1844,Circular,102,2,133,1013,1994,FALSE,FALSE,NA,NA,26.59924811,555.6849086,215,36,NA,1,3
5666,JO101,63.12998611,30.60890556,1600,1844,Circular,102,2,133,1013,2007,FALSE,FALSE,NA,NA,29.64894602,690.4121095,229,46,NA,1,3
10587,JO101,63.12998611,30.60890556,1600,1844,Circular,102,2,133,1013,2019,FALSE,FALSE,FALSE,FALSE,33.04148907,857.4505909,254,101,190,1,3
103,JO101,63.12998611,30.60890556,1600,1844,Circular,103,3,133,1675,1994,TRUE,TRUE,NA,TRUE,19,283.528737,NA,NA,NA,5,3
104,JO101,63.12998611,30.60890556,1600,1844,Circular,104,2,140,1829,1994,TRUE,TRUE,NA,FALSE,22.5,397.6078202,NA,NA,NA,3,3
5667,JO101,63.12998611,30.60890556,1600,1844,Circular,104,2,140,1829,2007,TRUE,TRUE,FALSE,TRUE,21.8,373.2526232,NA,NA,NA,3,3
10588,JO101,63.12998611,30.60890556,1600,1844,Circular,104,2,140,1829,2019,TRUE,TRUE,FALSE,TRUE,21.8,373.2526232,NA,NA,NA,3,3
105,JO101,63.12998611,30.60890556,1600,1844,Circular,105,3,140,1184,1994,TRUE,TRUE,NA,TRUE,19.6,301.7185585,NA,NA,NA,5,3
106,JO101,63.12998611,30.60890556,1600,1844,Circular,106,3,140,907,1994,TRUE,TRUE,NA,FALSE,18.0382926,255.5528544,NA,NA,NA,3,3
107,JO101,63.12998611,30.60890556,1600,1844,Circular,107,2,140,680,1994,FALSE,TRUE,NA,FALSE,5.849786321,26.87632515,NA,NA,NA,3,3
5668,JO101,63.12998611,30.60890556,1600,1844,Circular,107,2,140,680,2007,TRUE,TRUE,FALSE,TRUE,5.3,22.06183441,NA,NA,NA,3,3
10589,JO101,63.12998611,30.60890556,1600,1844,Circular,107,2,140,680,2019,TRUE,TRUE,FALSE,TRUE,5.3,22.06183441,NA,NA,NA,3,3
108,JO101,63.12998611,30.60890556,1600,1844,Circular,108,2,140,300,1994,FALSE,TRUE,NA,FALSE,5.596427432,24.59867048,NA,NA,NA,3,3
5669,JO101,63.12998611,30.60890556,1600,1844,Circular,108,2,140,300,2007,FALSE,TRUE,NA,NA,5.296225071,22.03041848,NA,NA,NA,3,3
10590,JO101,63.12998611,30.60890556,1600,1844,Circular,108,2,140,300,2019,TRUE,TRUE,FALSE,TRUE,5.296225071,22.03041848,NA,NA,NA,3,3
109,JO101,63.12998611,30.60890556,1600,1844,Circular,109,1,144,1466,1994,TRUE,FALSE,NA,FALSE,37.64252914,1112.877782,280,166,NA,1,3
5670,JO101,63.12998611,30.60890556,1600,1844,Circular,109,1,144,1466,2007,FALSE,FALSE,NA,NA,39.44084178,1221.749675,273,209,NA,1,3
10591,JO101,63.12998611,30.60890556,1600,1844,Circular,109,1,144,1466,2019,FALSE,FALSE,FALSE,FALSE,41.24124149,1335.836612,280,203,287.5,1,3
110,JO101,63.12998611,30.60890556,1600,1844,Circular,110,2,143,2140,1994,FALSE,FALSE,NA,NA,11.34900877,101.1592834,NA,NA,NA,1,3
5671,JO101,63.12998611,30.60890556,1600,1844,Circular,110,2,143,2140,2007,FALSE,FALSE,NA,NA,11.84736258,110.2384862,NA,NA,NA,1,3
10592,JO101,63.12998611,30.60890556,1600,1844,Circular,110,2,143,2140,2019,FALSE,FALSE,FALSE,FALSE,12.79374847,128.5539714,NA,NA,NA,1,3
111,JO101,63.12998611,30.60890556,1600,1844,Circular,111,2,145,1669,1994,FALSE,FALSE,NA,NA,16.24807681,207.3451151,NA,NA,NA,1,3
5672,JO101,63.12998611,30.60890556,1600,1844,Circular,111,2,145,1669,2007,FALSE,FALSE,NA,NA,16.69880235,219.0082779,NA,NA,NA,1,3
10593,JO101,63.12998611,30.60890556,1600,1844,Circular,111,2,145,1669,2019,FALSE,FALSE,FALSE,FALSE,17.24644891,233.6088297,NA,NA,NA,1,3
112,JO101,63.12998611,30.60890556,1600,1844,Circular,112,2,145,1277,1994,FALSE,FALSE,NA,NA,11.04898185,95.88140779,NA,NA,NA,1,3
5673,JO101,63.12998611,30.60890556,1600,1844,Circular,112,2,145,1277,2007,TRUE,FALSE,FALSE,FALSE,11.04898185,95.88140779,NA,NA,NA,1,3
10594,JO101,63.12998611,30.60890556,1600,1844,Circular,112,2,145,1277,2019,FALSE,FALSE,FALSE,FALSE,11.29955751,100.2796375,NA,NA,NA,1,3
113,JO101,63.12998611,30.60890556,1600,1844,Circular,113,1,149,2176,1994,FALSE,FALSE,NA,NA,40.39888612,1281.824781,295,161,NA,1,3
5674,JO101,63.12998611,30.60890556,1600,1844,Circular,113,1,149,2176,2007,FALSE,FALSE,NA,NA,41.74925149,1368.948999,292,189,NA,1,3
10595,JO101,63.12998611,30.60890556,1600,1844,Circular,113,1,149,2176,2019,FALSE,FALSE,FALSE,FALSE,42.44926383,1415.240367,298,191,325,1,3
114,JO101,63.12998611,30.60890556,1600,1844,Circular,114,1,151,2102,1994,FALSE,TRUE,NA,FALSE,21.29976526,356.3194388,NA,NA,NA,3,3
5675,JO101,63.12998611,30.60890556,1600,1844,Circular,114,1,151,2102,2007,TRUE,TRUE,FALSE,TRUE,10.6,88.24733764,NA,NA,NA,3,3
10596,JO101,63.12998611,30.60890556,1600,1844,Circular,114,1,151,2102,2019,TRUE,TRUE,FALSE,TRUE,10.6,88.24733764,NA,NA,NA,3,3
115,JO101,63.12998611,30.60890556,1600,1844,Circular,115,3,151,1855,1994,TRUE,TRUE,NA,FALSE,23.79474732,444.6845861,NA,NA,NA,3,3
5676,JO101,63.12998611,30.60890556,1600,1844,Circular,115,3,151,1855,2007,TRUE,TRUE,FALSE,TRUE,22.99217258,415.1928851,NA,NA,NA,3,3
10597,JO101,63.12998611,30.60890556,1600,1844,Circular,115,3,151,1855,2019,TRUE,TRUE,FALSE,TRUE,22.99217258,415.1928851,NA,NA,NA,3,3
116,JO101,63.12998611,30.60890556,1600,1844,Circular,116,2,151,1537,1994,FALSE,FALSE,NA,NA,11.78940202,109.1624907,NA,NA,NA,1,3
5677,JO101,63.12998611,30.60890556,1600,1844,Circular,116,2,151,1537,2007,TRUE,FALSE,FALSE,FALSE,12.24499898,117.7626006,NA,NA,NA,1,3
10598,JO101,63.12998611,30.60890556,1600,1844,Circular,116,2,151,1537,2019,FALSE,FALSE,FALSE,FALSE,12.89651116,130.6274225,NA,NA,NA,1,3
117,JO101,63.12998611,30.60890556,1600,1844,Circular,117,2,151,1245,1994,FALSE,FALSE,NA,NA,23.79978992,444.8730817,183,67,NA,1,3
5678,JO101,63.12998611,30.60890556,1600,1844,Circular,117,2,151,1245,2007,TRUE,FALSE,TRUE,FALSE,25.09501943,494.6123474,183,87,NA,1,3
10599,JO101,63.12998611,30.60890556,1600,1844,Circular,117,2,151,1245,2019,FALSE,FALSE,FALSE,FALSE,26.79533541,563.9080273,190,88,235,1,3
118,JO101,63.12998611,30.60890556,1600,1844,Circular,118,2,151,1015,1994,FALSE,FALSE,NA,NA,8.9,62.21138852,NA,NA,NA,1,3
5679,JO101,63.12998611,30.60890556,1600,1844,Circular,118,2,151,1015,2007,FALSE,FALSE,NA,NA,8.849858756,61.51238416,NA,NA,NA,1,3
10600,JO101,63.12998611,30.60890556,1600,1844,Circular,118,2,151,1015,2019,TRUE,TRUE,FALSE,TRUE,8.8,60.82123377,NA,NA,NA,3,3
119,JO101,63.12998611,30.60890556,1600,1844,Circular,119,1,151,945,1994,TRUE,TRUE,NA,TRUE,0,0,NA,NA,NA,5,3
120,JO101,63.12998611,30.60890556,1600,1844,Circular,120,3,151,311,1994,FALSE,FALSE,NA,NA,25.44169806,508.3725232,NA,NA,NA,1,3
5680,JO101,63.12998611,30.60890556,1600,1844,Circular,120,3,151,311,2007,FALSE,TRUE,NA,NA,24.89497941,486.7583657,NA,NA,NA,3,3
10601,JO101,63.12998611,30.60890556,1600,1844,Circular,120,3,151,311,2019,TRUE,TRUE,FALSE,TRUE,24.89497941,486.7583657,NA,NA,NA,3,3
121,JO101,63.12998611,30.60890556,1600,1844,Circular,121,2,155,615,1994,FALSE,FALSE,NA,NA,13.13849306,135.575431,NA,NA,NA,1,3
5681,JO101,63.12998611,30.60890556,1600,1844,Circular,121,2,155,615,2007,FALSE,FALSE,NA,NA,13.193938,136.7221123,NA,NA,NA,1,3
10602,JO101,63.12998611,30.60890556,1600,1844,Circular,121,2,155,615,2019,TRUE,TRUE,TRUE,FALSE,13.23857998,137.6488821,NA,NA,NA,3,3
122,JO101,63.12998611,30.60890556,1600,1844,Circular,122,3,154,1216,1994,TRUE,FALSE,NA,FALSE,22.29910312,390.5392367,NA,NA,NA,1,3
5682,JO101,63.12998611,30.60890556,1600,1844,Circular,122,3,154,1216,2007,TRUE,TRUE,TRUE,FALSE,22.5,397.6078202,NA,NA,NA,3,3
10603,JO101,63.12998611,30.60890556,1600,1844,Circular,122,3,154,1216,2019,TRUE,TRUE,FALSE,TRUE,22.5,397.6078202,NA,NA,NA,3,3
123,JO101,63.12998611,30.60890556,1600,1844,Circular,123,1,152,1920,1994,TRUE,TRUE,NA,TRUE,0,0,NA,NA,NA,3,3
5683,JO101,63.12998611,30.60890556,1600,1844,Circular,123,1,152,1920,2007,TRUE,TRUE,TRUE,FALSE,19.9,311.0255267,NA,NA,NA,3,3
10604,JO101,63.12998611,30.60890556,1600,1844,Circular,123,1,152,1920,2019,TRUE,TRUE,FALSE,TRUE,19.9,311.0255267,NA,NA,NA,3,3
124,JO101,63.12998611,30.60890556,1600,1844,Circular,124,2,154,2227,1994,FALSE,TRUE,NA,FALSE,5.29905652,22.05398043,NA,NA,NA,3,3
